"","T_MAPCODE","A3_fin","A3_prplost","A2b_fin","A2b_prplost50","B1_fin","B2_fin","RoD","D3_fin","D3_prpdeg","prp_invmax","RLE","Criteria_triggered","Criteria_used"
"275","Gm8","VU",0.620204861683133,"LC",0.225211068382766,"VU","LC",0.5,"LC",0,0.00649682759883641,"VU","A3_nat, B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"276","Gm9","VU",0.668112470545807,"VU",0.328913285106062,"EN","VU",0.7,"LC",0,0.00233203133604012,"EN","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, "
"277","Gs1","LC",0.435617212656915,"LC",0.274172597124553,"EN","VU",0.5,"LC",0,0.0269746725163902,"EN","B1i_rod","A3_nat, A3_kzn, A2b, B1i_rod, B2i_rod, "
"278","Gs10","LC",0.307767233209018,"LC",0.130811353593806,"LC","LC",0.3,"LC",0,0.0788501959473297,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"279","Gs11","VU",0.564194388252202,"LC",0.250185403661189,"EN","VU",0.5,"LC",0,0.0607505092455798,"EN","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, "
"280","Gs12","LC",0.46173045272082,"LC",0.167445053420539,"LC","LC",0.3,"LC",0,0.0901073714305661,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"281","Gs13","VU",0.699232392080493,"VU",0.322619317768253,"CR","EN",0.6,"LC",0,0.0140018237442873,"CR","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, "
"282","Gs14","VU",0.595609344919563,"LC",0.215646290775942,"EN","LC",0.4,"LC",0,0.0282393199400635,"EN","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"283","Gs15","LC",0.395819464498629,"LC",0.0987615499422767,"LC","LC",0.2,"LC",0,0.0211980860913686,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"284","Gs16","LC",0.173606015082962,"LC",0.060801210235533,"LC","LC",0.1,"LC",0,0.00109159726463147,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"285","Gs17","LC",0.016828298682501,"LC",0.00560062868710663,"LC","LC",0,"LC",0,0.00636587888152265,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"286","Gs18","LC",0.01850882747578,"LC",0.00821564670489218,"LC","LC",0,"LC",0.00123297545430403,0.000379709527895434,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"287","Gs19","VU",0.558682383427433,"LC",0.218051742518525,"VU","LC",0.4,"LC",0,0.0916516764560085,"VU","A3_nat, B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"288","Gs2","LC",0.195839613968685,"LC",0.0689886709413925,"LC","LC",0.1,"LC",0,0.00586246084317088,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"289","Gs20","VU",0.640555972890462,"LC",0.228482499732998,"VU","LC",0.5,"LC",0,0.10027313133604,"VU","A3_nat, B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"290","Gs3","LC",0.102387104698561,"LC",0.0416663502905143,"LC","LC",0.1,"LC",0,0.0596000540191031,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"291","Gs4","LC",0.401305081652276,"LC",0.183041866284672,"VU","LC",0.4,"LC",0,0.0322226386011553,"VU","B1i_rod","A3_nat, A3_kzn, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"292","Gs6","LC",0.374582332373407,"LC",0.143794901615928,"LC","LC",0.3,"LC",0,0.017204681759882,"LC","","A3_nat, A3_kzn, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"293","Gs7","VU",0.535019370468165,"LC",0.189570080909768,"EN","LC",0.4,"LC",0,0.00219344798259574,"EN","B1i_rod","A3_kzn, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"294","Gs8","LC",0.359111976622256,"LC",0.248231308611017,"EN","LC",0.5,"LC",0,0.024942016271496,"EN","B1i_rod","A3_nat, A3_kzn, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"295","Gs9","EN",0.710275226578754,"VU",0.348767445967031,"VU","LC",0.7,"LC",0,0.0668643932205323,"EN","A3_nat","A3_nat, A2b, B1i_rod, B2i_rod, B2i_invmax, B2iii_sp, "
"296","NKb1","LC",0.00720032581853203,"LC",0.00661696809099525,"LC","LC",0,"LC",0,0.00092326936375062,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"297","NKb2","LC",0.010034766118837,"LC",0.00718650255854776,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"298","NKb3","LC",0.00804382488063904,"LC",0.00864111197335213,"LC","LC",0,"LC",0,0.00216998068298913,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"299","NKb4","LC",0.00257014791573296,"LC",0.00232747578172533,"LC","LC",0,"LC",0,0.000244914540553803,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"300","NKb5","LC",0.010520328944022,"LC",0.00887151506131481,"LC","LC",0,"LC",0,0.00026349756688463,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"301","NKb6","LC",0.00825919223165805,"LC",0.00524186172228175,"LC","LC",0,"LC",0,0.0014970726745464,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"302","NKl1","LC",0.00649357398039496,"LC",0.00511824041483179,"LC","LC",0,"LC",0,0.0000132305597796044,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"303","NKl2","LC",0.018875801503292,"LC",0.00950352813621993,"LC","LC",0,"LC",0,0.0000371373346966034,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"304","NKl4","LC",0.080087443913584,"LC",0.0422614829616853,"LC","LC",0.1,"LC",0.00267331584871316,0.000398119004796163,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"305","NKu1","LC",0.0107614791353789,"LC",0.00561417936590104,"LC","LC",0,"LC",0,0.000138237378406279,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"306","NKu2","LC",0.00237891122993605,"LC",0.00164438124741144,"LC","LC",0,"LC",0,0.000635278557278023,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"307","NKu3","LC",0.053685533552859,"LC",0.0210116352478703,"LC","LC",0,"LC",0,0.00368027992713052,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"308","NKu4","LC",0.03512007753418,"LC",0.0108329070833533,"LC","LC",0,"LC",0,0.000411095150142858,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"309","SKk1","LC",0.00413675920404999,"LC",0.00404244358575329,"LC","LC",0,"LC",0,0.0000218375978642349,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"310","SKk2","LC",0.0137754536383458,"LC",0.00312467159556659,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"311","SKk3","LC",0.0259822730998879,"LC",0.00747372558755368,"LC","LC",0,"LC",0,0.0000572823409629716,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"312","SKk4","LC",0.00424544607888999,"LC",0.00366338519712252,"LC","LC",0,"LC",0,0.00126448325478643,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"313","SKk5","LC",0.152972579726283,"LC",0.0532264962044168,"LC","LC",0.1,"LC",0,0.00615019619458721,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"314","SKk6","LC",0.0556313080676425,"LC",0.0318938894270737,"LC","LC",0.1,"LC",0,0.0028755786225277,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"315","SKk7","LC",0.281913549448912,"LC",0.144833370773429,"LC","LC",0.3,"LC",0,0.0174138705743184,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"316","SKk8","EN",0.757384852302954,"VU",0.43468045112782,"CR","CR",0.9,"LC",0,0,"CR","B1i_rod, B2i_rod","A3_nat, A3_wc, A2b, B1i_rod, B2i_rod, "
"317","SKk9","LC",0.017782995343416,"LC",0.0210702416429583,"LC","LC",0,"LC",0,0.000964152358892879,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"318","SKn1","LC",0.031674024813818,"LC",0.00649030674158968,"LC","LC",0,"LC",0,0.0000357395571302269,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"319","SKn2","LC",0.00950953437991098,"LC",0.00354745403227969,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"320","SKn3","LC",0.06981090065753,"LC",0.0147679500907486,"LC","LC",0,"LC",0,0.0000747140113675985,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"321","SKn4","LC",0.091129302194479,"LC",0.0172770250410536,"LC","LC",0,"LC",0,0.00000454022970942966,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"322","SKn5","LC",0.00429360599843598,"LC",0.00530444528600646,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"323","SKn6","LC",0.013327809061822,"LC",0.004469866224927,"LC","LC",0,"LC",0,0.000388244369179527,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"324","SKn7","LC",0.0786622010252682,"LC",0.0204429753830461,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"325","SKr1","LC",0.000549482956198055,"LC",0.00058584396024768,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"326","SKr10","LC",0.00334876020619301,"LC",0.00478308325387665,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"327","SKr11","LC",0.00893288117133095,"LC",0.0105145113824191,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"328","SKr12","LC",0.000407745598111964,"LC",0.000447251303768288,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"329","SKr13","LC",0.00116843509401199,"LC",0.00132795465845459,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"330","SKr14","LC",0.000950861574688044,"LC",0.000863737816678812,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"331","SKr15","LC",0.171541637990365,"LC",0.0166329808672563,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"332","SKr16","LC",0.00117732730068598,"LC",0.000995409730871306,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"333","SKr17","LC",0.00414043420099897,"LC",0.00486846085805458,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"334","SKr18","LC",0.00662622551177505,"LC",0.00670684697449583,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"335","SKr19","LC",0.011422635357476,"LC",0.0134701762143041,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"336","SKr2","LC",0.00407259038402297,"LC",0.00340288961391155,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"337","SKr3","LC",0.000215488972586053,"LC",0.000336701519665904,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"338","SKr4","LC",0.010838712269715,"LC",0.00268153517956926,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"339","SKr5","LC",0,"LC",0,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"340","SKr6","LC",0.000752966322973947,"LC",0.00107221368668425,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"341","SKr7","LC",0.00181935114699805,"LC",0.00277026812221539,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"342","SKr8","LC",0.000933588619713044,"LC",0.00145873221830158,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"343","SKr9","LC",0,"LC",0,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"344","SKs1","LC",0.387805863219881,"LC",0.183215897479564,"CR","EN",0.4,"LC",0,0,"CR","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, "
"345","SKs10","LC",0.017814420415631,"LC",0.00463644331875952,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"346","SKs11","LC",0.00102446449080595,"LC",0.00146147321378788,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"347","SKs12","LC",0.0521906487037247,"LC",0.0161844606745353,"LC","LC",0,"LC",0,0.0000349448909624956,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"348","SKs13","LC",0.435898149879271,"LC",0.272135452460148,"CR","EN",0.5,"LC",0,0.0127081815391102,"CR","B1i_rod","A3_nat, A3_wc, A2b, B1i_rod, B2i_rod, "
"349","SKs14","LC",0.23235261022884,"LC",0.0480958364260347,"LC","LC",0.1,"LC",0,0.000308067645692394,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"350","SKs2","LC",0.02088713233566,"LC",0.0119717042413392,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"351","SKs3","LC",0.086541943270972,"LC",0.0326488192653869,"LC","LC",0.1,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"352","SKs4","LC",0.016931971031792,"LC",0.00815480461369826,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"353","SKs5","LC",0.000739786076759952,"LC",0.000954002251445249,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"354","SKs6","LC",0.00413943001735595,"LC",0.00494696448170831,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"355","SKs7","LC",0.194106009239439,"LC",0.0439558017679048,"LC","LC",0.1,"LC",0,0.000169133112483913,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"356","SKs8","LC",0.162140715679344,"LC",0.062728716316804,"LC","LC",0.1,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"357","SKs9","LC",0.035589132850893,"LC",0.035810483977842,"LC","LC",0.1,"LC",0,0.000181747652878259,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"358","SKt1","LC",0.00442919574922995,"LC",0.00673107536053018,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"359","SKt2","LC",0.041854456581637,"LC",0.00974513190306922,"LC","LC",0,"LC",0,0.000578304875898279,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"360","SKt3","LC",0.0252480218350291,"LC",0.00905242293026534,"LC","LC",0,"LC",0,0.000962410907487007,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"361","SKv1","LC",0.171538262381181,"LC",0.0746074572702987,"LC","LC",0.1,"LC",0,0.00305726296390215,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"362","SKv10","LC",0.0593424565365469,"LC",0.0309285038477734,"LC","LC",0.1,"LC",0.191369071686491,0.00028462125926345,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"363","SKv11","LC",0.124140330586429,"LC",0.0496747596886156,"LC","LC",0.1,"LC",0.447834646683015,0.000910043048103736,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"364","SKv13","LC",0.016159916044578,"LC",0.00787193528818024,"LC","LC",0,"LC",0.000182687001749381,0.000544318782100647,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"365","SKv14","LC",0.030329799764429,"LC",0.0140096796668505,"LC","LC",0,"LC",0.00343511103985092,0.0000889183781287829,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"366","SKv2","LC",0.00399795204173703,"LC",0.00502952683356571,"LC","LC",0,"LC",0,0.00000287175805438392,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"367","SKv3","LC",0.0275498173324989,"LC",0.00748961579545296,"LC","LC",0,"LC",0,0.000548843044178543,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"368","SKv4","LC",0.00363176180497005,"LC",0.00161651764094637,"LC","LC",0,"LC",0,0,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"369","SKv5","LC",0.00922758624321296,"LC",0.00483060959903021,"LC","LC",0,"LC",0,0.000605041620658835,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"370","SKv6","LC",0.008404728130462,"LC",0.00511330613059448,"LC","LC",0,"LC",0,0.0000782910275145474,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
